ccode,statename,year,polity2,leadertransition,totaltransitions,wars,totalwaryears
630,Iran,1896,-10,1,1,0,2
630,Iran,1897,-10,0,1,0,2
630,Iran,1898,-10,0,1,0,2
630,Iran,1899,-10,0,1,0,2
630,Iran,1900,-10,0,1,0,2
630,Iran,1901,-10,0,1,0,2
630,Iran,1902,-10,0,1,0,2
630,Iran,1903,-10,0,1,0,2
630,Iran,1904,-10,0,1,0,2
630,Iran,1905,-10,0,1,0,2
630,Iran,1906,0,0,1,0,2
630,Iran,1907,0,1,2,0,2
630,Iran,1908,0,0,2,0,2
630,Iran,1909,0,1,3,0,2
630,Iran,1910,0,0,3,0,2
630,Iran,1911,0,0,3,0,2
630,Iran,1912,0,0,3,0,2
630,Iran,1913,0,0,3,0,2
630,Iran,1914,0,0,3,0,2
630,Iran,1915,0,0,3,0,2
630,Iran,1916,0,0,3,0,2
630,Iran,1917,0,0,3,0,2
630,Iran,1918,0,0,3,0,2
630,Iran,1919,0,0,3,0,2
630,Iran,1920,0,0,3,0,2
630,Iran,1921,-1,1,4,0,2
630,Iran,1922,-3,0,4,0,2
630,Iran,1923,-4,0,4,0,2
630,Iran,1924,-6,0,4,0,2
630,Iran,1925,-7,0,4,0,2
630,Iran,1926,-7,0,4,0,2
630,Iran,1927,-7,0,4,0,2
630,Iran,1928,-7,0,4,0,2
630,Iran,1929,-7,0,4,0,2
630,Iran,1930,-7,0,4,0,2
630,Iran,1931,-7,0,4,0,2
630,Iran,1932,-7,0,4,0,2
630,Iran,1933,-7,0,4,0,2
630,Iran,1934,-7,0,4,0,2
630,Iran,1935,-8,0,4,0,2
630,Iran,1936,-8,0,4,0,2
630,Iran,1937,-8,0,4,0,2
630,Iran,1938,-8,0,4,0,2
630,Iran,1939,-8,0,4,0,2
630,Iran,1940,-8,0,4,0,2
630,Iran,1941,-1,1,5,0,2
630,Iran,1942,-1,0,5,0,2
630,Iran,1943,-1,0,5,0,2
630,Iran,1944,-1,0,5,0,2
630,Iran,1945,-1,0,5,0,2
630,Iran,1946,-1,0,5,0,2
630,Iran,1947,-1,0,5,0,2
630,Iran,1948,-1,0,5,0,2
630,Iran,1949,-1,0,5,0,2
630,Iran,1950,-1,0,5,0,2
630,Iran,1951,-1,1,6,0,2
630,Iran,1952,-1,0,6,0,2
630,Iran,1953,-4,1,7,0,2
630,Iran,1954,-7,0,7,0,2
630,Iran,1955,-10,0,7,0,2
630,Iran,1956,-10,0,7,0,2
630,Iran,1957,-10,0,7,0,2
630,Iran,1958,-10,0,7,0,2
630,Iran,1959,-10,0,7,0,2
630,Iran,1960,-10,0,7,0,2
630,Iran,1961,-10,0,7,0,2
630,Iran,1962,-10,0,7,0,2
630,Iran,1963,-10,0,7,0,2
630,Iran,1964,-10,0,7,0,2
630,Iran,1965,-10,0,7,0,2
630,Iran,1966,-10,0,7,0,2
630,Iran,1967,-10,0,7,0,2
630,Iran,1968,-10,0,7,0,2
630,Iran,1969,-10,0,7,0,2
630,Iran,1970,-10,0,7,0,2
630,Iran,1971,-10,0,7,0,2
630,Iran,1972,-10,0,7,0,2
630,Iran,1973,-10,0,7,0,2
630,Iran,1974,-10,0,7,0,2
630,Iran,1975,-10,0,7,0,2
630,Iran,1976,-10,0,7,0,2
630,Iran,1977,-10,0,7,0,2
630,Iran,1978,-10,0,7,0,2
630,Iran,1979,0,1,8,0,2
630,Iran,1980,-2,0,8,1,3
630,Iran,1981,-4,0,8,1,4
630,Iran,1982,-6,0,8,1,5
630,Iran,1983,-6,0,8,1,6
630,Iran,1984,-6,0,8,1,7
630,Iran,1985,-6,0,8,1,8
630,Iran,1986,-6,0,8,1,9
630,Iran,1987,-6,0,8,1,10
630,Iran,1988,-6,0,8,1,11
630,Iran,1989,-6,1,9,0,11
630,Iran,1990,-6,0,9,0,11
630,Iran,1991,-6,0,9,0,11
630,Iran,1992,-6,0,9,0,11
630,Iran,1993,-6,0,9,0,11
630,Iran,1994,-6,0,9,0,11
630,Iran,1995,-6,0,9,0,11
630,Iran,1996,-6,0,9,0,11
630,Iran,1997,3,1,10,0,11
630,Iran,1998,3,0,10,0,11
630,Iran,1999,3,0,10,0,11
630,Iran,2000,3,0,10,0,11
630,Iran,2001,3,0,10,0,11
630,Iran,2002,3,0,10,0,11
630,Iran,2003,3,0,10,0,11
630,Iran,2004,-6,0,10,0,11
630,Iran,2005,-6,1,11,0,11
630,Iran,2006,-6,0,11,0,11
630,Iran,2007,-6,0,11,0,11
630,Iran,2008,-6,0,11,0,11
630,Iran,2009,-7,0,11,0,11
630,Iran,2010,-7,0,11,0,11
630,Iran,2011,-7,0,11,0,11
630,Iran,2012,-7,0,11,0,11
630,Iran,2013,-7,1,12,0,11
630,Iran,2014,-7,0,12,0,11
630,Iran,2015,-7,0,12,0,11
630,Iran,2016,-7,,12,0,11
630,Iran,2017,-7,,12,0,11
630,Iran,2018,,,12,0,11
630,Iran,2019,,,12,0,11
630,Iran,2020,,,12,0,11
630,Iran,2021,,,12,0,11
640,Turkey,1816,-10,,0,0,0
640,Turkey,1817,-10,,0,0,0
640,Turkey,1818,-10,,0,0,0
640,Turkey,1819,-10,,0,0,0
640,Turkey,1820,-10,,0,0,0
640,Turkey,1821,-10,,0,0,0
640,Turkey,1822,-10,,0,0,0
640,Turkey,1823,-10,,0,0,0
640,Turkey,1824,-10,,0,0,0
640,Turkey,1825,-10,,0,0,0
640,Turkey,1826,-10,,0,0,0
640,Turkey,1827,-10,,0,0,0
640,Turkey,1828,-10,,0,1,1
640,Turkey,1829,-10,,0,1,2
640,Turkey,1830,-10,,0,0,2
640,Turkey,1831,-10,,0,0,2
640,Turkey,1832,-10,,0,0,2
640,Turkey,1833,-10,,0,0,2
640,Turkey,1834,-10,,0,0,2
640,Turkey,1835,-10,,0,0,2
640,Turkey,1836,-10,,0,0,2
640,Turkey,1837,-10,,0,0,2
640,Turkey,1838,-10,,0,0,2
640,Turkey,1839,-10,,0,0,2
640,Turkey,1840,-10,,0,0,2
640,Turkey,1841,-10,,0,0,2
640,Turkey,1842,-10,,0,0,2
640,Turkey,1843,-10,,0,0,2
640,Turkey,1844,-10,,0,0,2
640,Turkey,1845,-10,,0,0,2
640,Turkey,1846,-10,,0,0,2
640,Turkey,1847,-10,,0,0,2
640,Turkey,1848,-10,,0,0,2
640,Turkey,1849,-10,,0,0,2
640,Turkey,1850,-10,,0,0,2
640,Turkey,1851,-10,,0,0,2
640,Turkey,1852,-10,,0,0,2
640,Turkey,1853,-10,,0,1,3
640,Turkey,1854,-10,,0,1,4
640,Turkey,1855,-10,,0,1,5
640,Turkey,1856,-10,,0,1,6
640,Turkey,1857,-10,,0,0,6
640,Turkey,1858,-10,,0,0,6
640,Turkey,1859,-10,,0,0,6
640,Turkey,1860,-10,,0,0,6
640,Turkey,1861,-10,,0,0,6
640,Turkey,1862,-10,,0,0,6
640,Turkey,1863,-10,,0,0,6
640,Turkey,1864,-10,,0,0,6
640,Turkey,1865,-10,,0,0,6
640,Turkey,1866,-10,,0,0,6
640,Turkey,1867,-10,,0,0,6
640,Turkey,1868,-10,,0,0,6
640,Turkey,1869,-10,,0,0,6
640,Turkey,1870,-10,0,0,0,6
640,Turkey,1871,-10,0,0,0,6
640,Turkey,1872,-10,0,0,0,6
640,Turkey,1873,-10,0,0,0,6
640,Turkey,1874,-10,0,0,0,6
640,Turkey,1875,-10,0,0,0,6
640,Turkey,1876,-4,1,1,0,6
640,Turkey,1877,-10,0,1,1,7
640,Turkey,1878,-10,0,1,1,8
640,Turkey,1879,-10,0,1,0,8
640,Turkey,1880,-10,0,1,0,8
640,Turkey,1881,-10,0,1,0,8
640,Turkey,1882,-10,0,1,0,8
640,Turkey,1883,-10,0,1,0,8
640,Turkey,1884,-10,0,1,0,8
640,Turkey,1885,-10,0,1,0,8
640,Turkey,1886,-10,0,1,0,8
640,Turkey,1887,-10,0,1,0,8
640,Turkey,1888,-10,0,1,0,8
640,Turkey,1889,-10,0,1,0,8
640,Turkey,1890,-10,0,1,0,8
640,Turkey,1891,-10,0,1,0,8
640,Turkey,1892,-10,0,1,0,8
640,Turkey,1893,-10,0,1,0,8
640,Turkey,1894,-10,0,1,0,8
640,Turkey,1895,-10,0,1,0,8
640,Turkey,1896,-10,0,1,0,8
640,Turkey,1897,-10,0,1,1,9
640,Turkey,1898,-10,0,1,0,9
640,Turkey,1899,-10,0,1,0,9
640,Turkey,1900,-10,0,1,0,9
640,Turkey,1901,-10,0,1,0,9
640,Turkey,1902,-10,0,1,0,9
640,Turkey,1903,-10,0,1,0,9
640,Turkey,1904,-10,0,1,0,9
640,Turkey,1905,-10,0,1,0,9
640,Turkey,1906,-10,0,1,0,9
640,Turkey,1907,-10,0,1,0,9
640,Turkey,1908,-4,0,1,0,9
640,Turkey,1909,-1,1,2,0,9
640,Turkey,1910,-1,0,2,0,9
640,Turkey,1911,-1,0,2,1,10
640,Turkey,1912,-1,0,2,2,12
640,Turkey,1913,-1,1,3,2,14
640,Turkey,1914,-1,0,3,1,15
640,Turkey,1915,-1,0,3,1,16
640,Turkey,1916,-1,0,3,1,17
640,Turkey,1917,-1,0,3,1,18
640,Turkey,1918,,1,4,1,19
640,Turkey,1919,,0,4,2,21
640,Turkey,1920,,0,4,2,23
640,Turkey,1921,,0,4,2,25
640,Turkey,1922,0,1,5,1,26
640,Turkey,1923,-6,0,5,0,26
640,Turkey,1924,-6,0,5,0,26
640,Turkey,1925,-6,0,5,0,26
640,Turkey,1926,-6,0,5,0,26
640,Turkey,1927,-6,0,5,0,26
640,Turkey,1928,-6,0,5,0,26
640,Turkey,1929,-6,0,5,0,26
640,Turkey,1930,-6,0,5,0,26
640,Turkey,1931,-6,0,5,0,26
640,Turkey,1932,-6,0,5,0,26
640,Turkey,1933,-6,0,5,0,26
640,Turkey,1934,-7,0,5,0,26
640,Turkey,1935,-7,0,5,0,26
640,Turkey,1936,-7,0,5,0,26
640,Turkey,1937,-7,0,5,0,26
640,Turkey,1938,-7,1,6,0,26
640,Turkey,1939,-7,0,6,0,26
640,Turkey,1940,-7,0,6,0,26
640,Turkey,1941,-7,0,6,0,26
640,Turkey,1942,-7,0,6,0,26
640,Turkey,1943,-7,0,6,0,26
640,Turkey,1944,-7,0,6,0,26
640,Turkey,1945,-7,0,6,0,26
640,Turkey,1946,7,0,6,0,26
640,Turkey,1947,7,0,6,0,26
640,Turkey,1948,7,0,6,0,26
640,Turkey,1949,7,0,6,0,26
640,Turkey,1950,7,1,7,1,27
640,Turkey,1951,7,0,7,1,28
640,Turkey,1952,7,0,7,1,29
640,Turkey,1953,7,0,7,1,30
640,Turkey,1954,4,0,7,0,30
640,Turkey,1955,4,0,7,0,30
640,Turkey,1956,4,0,7,0,30
640,Turkey,1957,4,0,7,0,30
640,Turkey,1958,4,0,7,0,30
640,Turkey,1959,4,0,7,0,30
640,Turkey,1960,7,1,8,0,30
640,Turkey,1961,9,1,9,0,30
640,Turkey,1962,9,0,9,0,30
640,Turkey,1963,9,0,9,0,30
640,Turkey,1964,9,0,9,0,30
640,Turkey,1965,8,1,10,0,30
640,Turkey,1966,8,0,10,0,30
640,Turkey,1967,8,0,10,0,30
640,Turkey,1968,8,0,10,0,30
640,Turkey,1969,8,0,10,0,30
640,Turkey,1970,8,0,10,0,30
640,Turkey,1971,-2,1,11,0,30
640,Turkey,1972,-2,1,12,0,30
640,Turkey,1973,9,1,13,0,30
640,Turkey,1974,9,1,14,1,31
640,Turkey,1975,9,1,15,0,31
640,Turkey,1976,9,0,15,0,31
640,Turkey,1977,9,0,15,0,31
640,Turkey,1978,9,0,15,0,31
640,Turkey,1979,9,1,16,0,31
640,Turkey,1980,-5,1,17,0,31
640,Turkey,1981,-5,0,17,0,31
640,Turkey,1982,-5,0,17,0,31
640,Turkey,1983,7,1,18,0,31
640,Turkey,1984,7,0,18,0,31
640,Turkey,1985,7,0,18,0,31
640,Turkey,1986,7,0,18,0,31
640,Turkey,1987,7,0,18,0,31
640,Turkey,1988,7,0,18,0,31
640,Turkey,1989,9,1,19,0,31
640,Turkey,1990,9,0,19,0,31
640,Turkey,1991,9,1,20,0,31
640,Turkey,1992,9,0,20,0,31
640,Turkey,1993,8,1,21,0,31
640,Turkey,1994,8,0,21,0,31
640,Turkey,1995,8,0,21,0,31
640,Turkey,1996,8,1,22,0,31
640,Turkey,1997,7,1,23,0,31
640,Turkey,1998,7,0,23,0,31
640,Turkey,1999,7,1,24,1,32
640,Turkey,2000,7,0,24,0,32
640,Turkey,2001,7,0,24,0,32
640,Turkey,2002,7,1,25,0,32
640,Turkey,2003,7,1,26,0,32
640,Turkey,2004,7,0,26,0,32
640,Turkey,2005,7,0,26,0,32
640,Turkey,2006,7,0,26,0,32
640,Turkey,2007,7,0,26,0,32
640,Turkey,2008,7,0,26,0,32
640,Turkey,2009,7,0,26,0,32
640,Turkey,2010,7,0,26,0,32
640,Turkey,2011,9,0,26,0,32
640,Turkey,2012,9,0,26,0,32
640,Turkey,2013,9,0,26,0,32
640,Turkey,2014,3,0,26,0,32
640,Turkey,2015,3,0,26,0,32
640,Turkey,2016,-4,,26,0,32
640,Turkey,2017,-4,,26,0,32
640,Turkey,2018,,,26,0,32
640,Turkey,2019,,,26,0,32
640,Turkey,2020,,,26,0,32
640,Turkey,2021,,,26,0,32
645,Iraq,1932,-4,0,0,0,0
645,Iraq,1933,-4,1,1,0,0
645,Iraq,1934,-4,0,1,0,0
645,Iraq,1935,-4,0,1,0,0
645,Iraq,1936,-3,0,1,0,0
645,Iraq,1937,-3,0,1,0,0
645,Iraq,1938,-3,0,1,0,0
645,Iraq,1939,-3,1,2,0,0
645,Iraq,1940,-3,0,2,0,0
645,Iraq,1941,-4,0,2,0,0
645,Iraq,1942,-4,0,2,0,0
645,Iraq,1943,-4,0,2,0,0
645,Iraq,1944,-4,0,2,0,0
645,Iraq,1945,-4,0,2,0,0
645,Iraq,1946,-4,0,2,0,0
645,Iraq,1947,-4,0,2,0,0
645,Iraq,1948,-4,0,2,1,1
645,Iraq,1949,-4,0,2,0,1
645,Iraq,1950,-4,0,2,0,1
645,Iraq,1951,-4,0,2,0,1
645,Iraq,1952,-4,0,2,0,1
645,Iraq,1953,-4,1,3,0,1
645,Iraq,1954,-4,0,3,0,1
645,Iraq,1955,-4,0,3,0,1
645,Iraq,1956,-4,0,3,0,1
645,Iraq,1957,-4,0,3,0,1
645,Iraq,1958,-5,1,4,0,1
645,Iraq,1959,-5,0,4,0,1
645,Iraq,1960,-5,0,4,0,1
645,Iraq,1961,-5,0,4,0,1
645,Iraq,1962,-5,0,4,0,1
645,Iraq,1963,-5,1,5,0,1
645,Iraq,1964,-5,0,5,0,1
645,Iraq,1965,-5,0,5,0,1
645,Iraq,1966,-5,1,6,0,1
645,Iraq,1967,-5,0,6,0,1
645,Iraq,1968,-7,1,7,0,1
645,Iraq,1969,-7,0,7,0,1
645,Iraq,1970,-7,0,7,0,1
645,Iraq,1971,-7,0,7,0,1
645,Iraq,1972,-7,0,7,0,1
645,Iraq,1973,-7,0,7,1,2
645,Iraq,1974,-7,0,7,0,2
645,Iraq,1975,-7,0,7,0,2
645,Iraq,1976,-7,0,7,0,2
645,Iraq,1977,-7,0,7,0,2
645,Iraq,1978,-7,0,7,0,2
645,Iraq,1979,-9,1,8,0,2
645,Iraq,1980,-9,0,8,1,3
645,Iraq,1981,-9,0,8,1,4
645,Iraq,1982,-9,0,8,1,5
645,Iraq,1983,-9,0,8,1,6
645,Iraq,1984,-9,0,8,1,7
645,Iraq,1985,-9,0,8,1,8
645,Iraq,1986,-9,0,8,1,9
645,Iraq,1987,-9,0,8,1,10
645,Iraq,1988,-9,0,8,1,11
645,Iraq,1989,-9,0,8,0,11
645,Iraq,1990,-9,0,8,1,12
645,Iraq,1991,-9,0,8,1,13
645,Iraq,1992,-9,0,8,0,13
645,Iraq,1993,-9,0,8,0,13
645,Iraq,1994,-9,0,8,0,13
645,Iraq,1995,-9,0,8,0,13
645,Iraq,1996,-9,0,8,0,13
645,Iraq,1997,-9,0,8,0,13
645,Iraq,1998,-9,0,8,0,13
645,Iraq,1999,-9,0,8,0,13
645,Iraq,2000,-9,0,8,0,13
645,Iraq,2001,-9,0,8,0,13
645,Iraq,2002,-9,0,8,0,13
645,Iraq,2003,,1,9,1,14
645,Iraq,2004,,1,10,0,14
645,Iraq,2005,,1,11,0,14
645,Iraq,2006,,1,12,0,14
645,Iraq,2007,,0,12,0,14
645,Iraq,2008,,0,12,0,14
645,Iraq,2009,,0,12,0,14
645,Iraq,2010,3,0,12,0,14
645,Iraq,2011,3,0,12,0,14
645,Iraq,2012,3,0,12,0,14
645,Iraq,2013,3,0,12,0,14
645,Iraq,2014,6,1,13,0,14
645,Iraq,2015,6,0,13,0,14
645,Iraq,2016,6,,13,0,14
645,Iraq,2017,6,,13,0,14
645,Iraq,2018,,,13,0,14
645,Iraq,2019,,,13,0,14
645,Iraq,2020,,,13,0,14
645,Iraq,2021,,,13,0,14
651,Egypt,1855,,,0,0,0
651,Egypt,1856,,,0,0,0
651,Egypt,1857,,,0,0,0
651,Egypt,1858,,,0,0,0
651,Egypt,1859,,,0,0,0
651,Egypt,1860,,,0,0,0
651,Egypt,1861,,,0,0,0
651,Egypt,1862,,,0,0,0
651,Egypt,1863,,,0,0,0
651,Egypt,1864,,,0,0,0
651,Egypt,1865,,,0,0,0
651,Egypt,1866,,,0,0,0
651,Egypt,1867,,,0,0,0
651,Egypt,1868,,,0,0,0
651,Egypt,1869,,,0,0,0
651,Egypt,1870,,,0,0,0
651,Egypt,1871,,,0,0,0
651,Egypt,1872,,,0,0,0
651,Egypt,1873,,,0,0,0
651,Egypt,1874,,,0,0,0
651,Egypt,1875,,,0,0,0
651,Egypt,1876,,,0,0,0
651,Egypt,1877,,,0,0,0
651,Egypt,1878,,,0,0,0
651,Egypt,1879,,,0,0,0
651,Egypt,1880,,,0,0,0
651,Egypt,1881,,,0,0,0
651,Egypt,1882,,,0,1,1
651,Egypt,1937,1,0,0,0,1
651,Egypt,1938,1,0,0,0,1
651,Egypt,1939,1,0,0,0,1
651,Egypt,1940,1,0,0,0,1
651,Egypt,1941,1,0,0,0,1
651,Egypt,1942,1,0,0,0,1
651,Egypt,1943,1,0,0,0,1
651,Egypt,1944,1,0,0,0,1
651,Egypt,1945,1,0,0,0,1
651,Egypt,1946,1,0,0,0,1
651,Egypt,1947,1,0,0,0,1
651,Egypt,1948,1,0,0,1,2
651,Egypt,1949,1,0,0,1,3
651,Egypt,1950,1,0,0,0,3
651,Egypt,1951,1,0,0,0,3
651,Egypt,1952,-7,1,1,0,3
651,Egypt,1953,-7,0,1,0,3
651,Egypt,1954,-7,1,2,0,3
651,Egypt,1955,-7,0,2,0,3
651,Egypt,1956,-7,0,2,1,4
651,Egypt,1957,-7,0,2,0,4
651,Egypt,1958,-7,0,2,0,4
651,Egypt,1959,-7,0,2,0,4
651,Egypt,1960,-7,0,2,0,4
651,Egypt,1961,-7,0,2,0,4
651,Egypt,1962,-7,0,2,0,4
651,Egypt,1963,-7,0,2,0,4
651,Egypt,1964,-7,0,2,0,4
651,Egypt,1965,-7,0,2,0,4
651,Egypt,1966,-7,0,2,0,4
651,Egypt,1967,-7,0,2,1,5
651,Egypt,1968,-7,0,2,0,5
651,Egypt,1969,-7,0,2,1,6
651,Egypt,1970,-7,1,3,1,7
651,Egypt,1971,-7,0,3,0,7
651,Egypt,1972,-7,0,3,0,7
651,Egypt,1973,-7,0,3,1,8
651,Egypt,1974,-7,0,3,0,8
651,Egypt,1975,-7,0,3,0,8
651,Egypt,1976,-6,0,3,0,8
651,Egypt,1977,-6,0,3,0,8
651,Egypt,1978,-6,0,3,0,8
651,Egypt,1979,-6,0,3,0,8
651,Egypt,1980,-6,0,3,0,8
651,Egypt,1981,-6,1,4,0,8
651,Egypt,1982,-6,0,4,0,8
651,Egypt,1983,-6,0,4,0,8
651,Egypt,1984,-6,0,4,0,8
651,Egypt,1985,-6,0,4,0,8
651,Egypt,1986,-6,0,4,0,8
651,Egypt,1987,-6,0,4,0,8
651,Egypt,1988,-6,0,4,0,8
651,Egypt,1989,-6,0,4,0,8
651,Egypt,1990,-6,0,4,0,8
651,Egypt,1991,-6,0,4,1,9
651,Egypt,1992,-6,0,4,0,9
651,Egypt,1993,-6,0,4,0,9
651,Egypt,1994,-6,0,4,0,9
651,Egypt,1995,-6,0,4,0,9
651,Egypt,1996,-6,0,4,0,9
651,Egypt,1997,-6,0,4,0,9
651,Egypt,1998,-6,0,4,0,9
651,Egypt,1999,-6,0,4,0,9
651,Egypt,2000,-6,0,4,0,9
651,Egypt,2001,-6,0,4,0,9
651,Egypt,2002,-6,0,4,0,9
651,Egypt,2003,-6,0,4,0,9
651,Egypt,2004,-6,0,4,0,9
651,Egypt,2005,-3,0,4,0,9
651,Egypt,2006,-3,0,4,0,9
651,Egypt,2007,-3,0,4,0,9
651,Egypt,2008,-3,0,4,0,9
651,Egypt,2009,-3,0,4,0,9
651,Egypt,2010,-3,0,4,0,9
651,Egypt,2011,-2,1,5,0,9
651,Egypt,2012,-3,1,6,0,9
651,Egypt,2013,-4,1,7,0,9
651,Egypt,2014,-4,1,8,0,9
651,Egypt,2015,-4,0,8,0,9
651,Egypt,2016,-4,,8,0,9
651,Egypt,2017,-4,,8,0,9
651,Egypt,2018,,,8,0,9
651,Egypt,2019,,,8,0,9
651,Egypt,2020,,,8,0,9
651,Egypt,2021,,,8,0,9
652,Syria,1946,5,0,0,0,0
652,Syria,1947,5,0,0,0,0
652,Syria,1948,5,0,0,1,1
652,Syria,1949,-7,1,1,0,1
652,Syria,1950,2,0,1,0,1
652,Syria,1951,-7,0,1,0,1
652,Syria,1952,-7,0,1,0,1
652,Syria,1953,-7,0,1,0,1
652,Syria,1954,7,1,2,0,1
652,Syria,1955,7,1,3,0,1
652,Syria,1956,7,0,3,0,1
652,Syria,1957,7,0,3,0,1
652,Syria,1958,,1,4,0,1
652,Syria,1961,-2,1,5,0,1
652,Syria,1962,-2,0,5,0,1
652,Syria,1963,-7,1,6,0,1
652,Syria,1964,-7,0,6,0,1
652,Syria,1965,-7,0,6,0,1
652,Syria,1966,-7,1,7,0,1
652,Syria,1967,-7,0,7,1,2
652,Syria,1968,-7,0,7,0,2
652,Syria,1969,-7,0,7,0,2
652,Syria,1970,-9,1,8,0,2
652,Syria,1971,-9,1,9,0,2
652,Syria,1972,-9,0,9,0,2
652,Syria,1973,-9,0,9,1,3
652,Syria,1974,-9,0,9,0,3
652,Syria,1975,-9,0,9,0,3
652,Syria,1976,-9,0,9,0,3
652,Syria,1977,-9,0,9,0,3
652,Syria,1978,-9,0,9,0,3
652,Syria,1979,-9,0,9,0,3
652,Syria,1980,-9,0,9,0,3
652,Syria,1981,-9,0,9,0,3
652,Syria,1982,-9,0,9,1,4
652,Syria,1983,-9,0,9,0,4
652,Syria,1984,-9,0,9,0,4
652,Syria,1985,-9,0,9,0,4
652,Syria,1986,-9,0,9,0,4
652,Syria,1987,-9,0,9,0,4
652,Syria,1988,-9,0,9,0,4
652,Syria,1989,-9,0,9,0,4
652,Syria,1990,-9,0,9,0,4
652,Syria,1991,-9,0,9,1,5
652,Syria,1992,-9,0,9,0,5
652,Syria,1993,-9,0,9,0,5
652,Syria,1994,-9,0,9,0,5
652,Syria,1995,-9,0,9,0,5
652,Syria,1996,-9,0,9,0,5
652,Syria,1997,-9,0,9,0,5
652,Syria,1998,-9,0,9,0,5
652,Syria,1999,-9,0,9,0,5
652,Syria,2000,-7,1,10,0,5
652,Syria,2001,-7,0,10,0,5
652,Syria,2002,-7,0,10,0,5
652,Syria,2003,-7,0,10,0,5
652,Syria,2004,-7,0,10,0,5
652,Syria,2005,-7,0,10,0,5
652,Syria,2006,-7,0,10,0,5
652,Syria,2007,-7,0,10,0,5
652,Syria,2008,-7,0,10,0,5
652,Syria,2009,-7,0,10,0,5
652,Syria,2010,-7,0,10,0,5
652,Syria,2011,-7,0,10,0,5
652,Syria,2012,-9,0,10,0,5
652,Syria,2013,-9,0,10,0,5
652,Syria,2014,-9,0,10,0,5
652,Syria,2015,-9,0,10,0,5
652,Syria,2016,-9,,10,0,5
652,Syria,2017,-9,,10,0,5
652,Syria,2018,,,10,0,5
652,Syria,2019,,,10,0,5
652,Syria,2020,,,10,0,5
652,Syria,2021,,,10,0,5
660,Lebanon,1946,2,0,0,0,0
660,Lebanon,1947,2,0,0,0,0
660,Lebanon,1948,2,0,0,1,1
660,Lebanon,1949,2,0,0,0,1
660,Lebanon,1950,2,0,0,0,1
660,Lebanon,1951,2,0,0,0,1
660,Lebanon,1952,2,1,1,0,1
660,Lebanon,1953,2,0,1,0,1
660,Lebanon,1954,2,0,1,0,1
660,Lebanon,1955,2,0,1,0,1
660,Lebanon,1956,2,0,1,0,1
660,Lebanon,1957,2,0,1,0,1
660,Lebanon,1958,2,1,2,0,1
660,Lebanon,1959,2,0,2,0,1
660,Lebanon,1960,2,0,2,0,1
660,Lebanon,1961,2,0,2,0,1
660,Lebanon,1962,2,0,2,0,1
660,Lebanon,1963,2,0,2,0,1
660,Lebanon,1964,2,1,3,0,1
660,Lebanon,1965,2,0,3,0,1
660,Lebanon,1966,2,0,3,0,1
660,Lebanon,1967,2,0,3,0,1
660,Lebanon,1968,2,0,3,0,1
660,Lebanon,1969,2,0,3,0,1
660,Lebanon,1970,5,1,4,0,1
660,Lebanon,1971,5,0,4,0,1
660,Lebanon,1972,5,0,4,0,1
660,Lebanon,1973,5,0,4,0,1
660,Lebanon,1974,5,0,4,0,1
660,Lebanon,1975,0,0,4,0,1
660,Lebanon,1976,0,1,5,0,1
660,Lebanon,1977,0,0,5,0,1
660,Lebanon,1978,0,0,5,0,1
660,Lebanon,1979,0,0,5,0,1
660,Lebanon,1980,0,0,5,0,1
660,Lebanon,1981,0,0,5,0,1
660,Lebanon,1982,0,1,6,0,1
660,Lebanon,1983,0,0,6,0,1
660,Lebanon,1984,0,0,6,0,1
660,Lebanon,1985,0,0,6,0,1
660,Lebanon,1986,0,0,6,0,1
660,Lebanon,1987,0,0,6,0,1
660,Lebanon,1988,0,1,7,0,1
660,Lebanon,1989,0,1,8,0,1
660,Lebanon,1990,,0,8,0,1
660,Lebanon,1991,,0,8,0,1
660,Lebanon,1992,,0,8,0,1
660,Lebanon,1993,,0,8,0,1
660,Lebanon,1994,,0,8,0,1
660,Lebanon,1995,,0,8,0,1
660,Lebanon,1996,,0,8,0,1
660,Lebanon,1997,,0,8,0,1
660,Lebanon,1998,,1,9,0,1
660,Lebanon,1999,,0,9,0,1
660,Lebanon,2000,,0,9,0,1
660,Lebanon,2001,,0,9,0,1
660,Lebanon,2002,,0,9,0,1
660,Lebanon,2003,,0,9,0,1
660,Lebanon,2004,,0,9,0,1
660,Lebanon,2005,6,0,9,0,1
660,Lebanon,2006,6,0,9,0,1
660,Lebanon,2007,6,1,10,0,1
660,Lebanon,2008,6,1,11,0,1
660,Lebanon,2009,6,0,11,0,1
660,Lebanon,2010,6,0,11,0,1
660,Lebanon,2011,6,0,11,0,1
660,Lebanon,2012,6,0,11,0,1
660,Lebanon,2013,6,0,11,0,1
660,Lebanon,2014,6,1,12,0,1
660,Lebanon,2015,6,0,12,0,1
660,Lebanon,2016,6,,12,0,1
660,Lebanon,2017,6,,12,0,1
660,Lebanon,2018,,,12,0,1
660,Lebanon,2019,,,12,0,1
660,Lebanon,2020,,,12,0,1
660,Lebanon,2021,,,12,0,1
663,Jordan,1946,-10,0,0,0,0
663,Jordan,1947,-10,0,0,0,0
663,Jordan,1948,-10,0,0,1,1
663,Jordan,1949,-10,0,0,0,1
663,Jordan,1950,-10,0,0,0,1
663,Jordan,1951,-4,1,1,0,1
663,Jordan,1952,-1,1,2,0,1
